Local time in Dhankuta,T,Po,Pa,U,DD,Ff,N,Tn,Tx,Nh,H,VV,Td,RRR,tR
24.04.2017 08:45,21.2,657.5,0.4,84,"Calm, no wind",0,70 – 80%.,17,,"10%  or less, but not 0",Less than  50,4,18.3,0.1,24
24.04.2017 05:45,18,657.1,,93,"Calm, no wind",0,60%.,,,60%.,Less than  50,2,16.8,,
23.04.2017 17:45,22,657.3,-0.3,84,"Calm, no wind",0,20–30%.,,24.5,20–30%.,Less than  50,4,19.2,No precipitation,9
23.04.2017 14:45,21.4,657.6,-1.6,84,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,3,18.5,,
23.04.2017 11:45,19.6,659.2,-0.1,90,Wind blowing from the west,1,"90  or more, but not 100%",,,60%.,Less than  50,3,17.9,,
23.04.2017 08:45,19.4,659.3,1.5,96,"Calm, no wind",0,100%.,17,,60%.,Less than  50,0.5,18.8,7,24
23.04.2017 05:45,17.2,657.8,,98,"Calm, no wind",0,Sky obscured by fog and/or other meteorological phenomena.,,,,600-1000,0.5,16.9,,
22.04.2017 17:45,21,656.5,-0.5,93,Wind blowing from the west-southwest,1,60%.,,28.2,"90  or more, but not 100%",Less than  50,4,19.9,No precipitation,9
22.04.2017 14:45,22,657,-0.9,84,Wind blowing from the west-southwest,1,100%.,,,100%.,Less than  50,4,19.2,,
22.04.2017 11:45,25.2,657.9,0.1,74,Wind blowing from the south,1,50%.,,,50%.,600-1000,2,20.2,,
22.04.2017 08:45,22,657.8,,86,"Calm, no wind",0,50%.,18,,40%.,Less than  50,0.8,19.5,2,24
21.04.2017 17:45,21.8,656.8,0.8,86,Wind blowing from the west,1,50%.,,27.7,20–30%.,Less than  50,3,19.3,Trace of precipitation,9
21.04.2017 14:45,25.2,656,,74,Wind blowing from the south-west,1,40%.,,,40%.,300-600,3,20.2,,
21.04.2017 08:45,18,658.8,1,94,"Calm, no wind",0,100%.,17.6,,40%.,600-1000,5,17,Trace of precipitation,24
21.04.2017 05:45,17,657.8,,96,"Calm, no wind",0,100%.,,,40%.,600-1000,6,16.4,,
20.04.2017 17:45,19.2,656.7,-0.2,88,Wind blowing from the west,1,"90  or more, but not 100%",,23,50%.,600-1000,6,17.1,0.1,9
20.04.2017 14:45,20.8,656.9,-1.6,82,Wind blowing from the south,1,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,6,17.6,,
20.04.2017 11:45,21.6,658.5,-0.3,76,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,6,17.2,,
20.04.2017 08:45,17,658.8,,80,"Calm, no wind",0,100%.,16,,100%.,Less than  50,4,13.5,14,9
19.04.2017 17:45,21.8,656.5,0,87,Wind blowing from the west,2,100%.,,28,100%.,600-1000,1,19.5,No precipitation,9
19.04.2017 14:45,25.8,656.5,-2.1,72,Wind blowing from the west-southwest,2,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,3,20.3,,
19.04.2017 11:45,25.8,658.6,-0.3,61,Wind blowing from the west,2,60%.,,,60%.,600-1000,3,17.8,,
19.04.2017 08:45,23.2,658.9,0.9,74,Wind blowing from the south-southwest,1,70 – 80%.,18.4,,70 – 80%.,600-1000,3,18.3,No precipitation,24
19.04.2017 05:45,18.8,658,,88,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,3,16.7,,
18.04.2017 17:45,26.6,658.1,,50,Wind blowing from the west-southwest,1,20–30%.,,,20–30%.,,,15.4,,
18.04.2017 14:45,26.6,658.1,-1.7,50,Wind blowing from the west-southwest,1,20–30%.,,,20–30%.,200-300,6,15.4,,
18.04.2017 11:45,26.6,659.8,,50,Wind blowing from the south,1,20–30%.,,,"10%  or less, but not 0",200-300,6,15.2,,
18.04.2017 05:45,17.4,659.5,,79,Wind blowing from the west,1,no clouds,,,,,6,13.7,,
17.04.2017 17:45,22.4,658.2,-0.1,63,Wind blowing from the south-southwest,1,no clouds,,25.5,,,5,14.9,No precipitation,9
17.04.2017 14:45,25.6,658.3,-1.5,55,Wind blowing from the west-southwest,1,20–30%.,,,20–30%.,200-300,5,15.9,,
17.04.2017 11:45,26.4,659.8,-0.6,66,Wind blowing from the south,1,"10%  or less, but not 0",,,"10%  or less, but not 0",200-300,6,19.5,,
17.04.2017 08:45,22.2,660.4,,72,Wind blowing from the east,1,"10%  or less, but not 0",15.3,,"10%  or less, but not 0",600-1000,5,16.9,No precipitation,24
16.04.2017 17:45,22.4,657.4,-0.6,84,Wind blowing from the west-southwest,1,"10%  or less, but not 0",,25,"10%  or less, but not 0",600-1000,6,19.6,No precipitation,9
16.04.2017 14:45,23.8,658,-1.2,62,Wind blowing from the west-southwest,1,20–30%.,,,"10%  or less, but not 0",200-300,6,16.1,,
16.04.2017 11:45,23.6,659.2,0.3,58,Wind blowing from the south-southwest,1,"10%  or less, but not 0",,,"10%  or less, but not 0",100-200,6,14.9,,
16.04.2017 08:45,21,658.9,0.6,70,"Calm, no wind",0,"10%  or less, but not 0",13,,,"2500 or more, or no clouds.",6,15.3,10,24
16.04.2017 05:45,13.4,658.3,,94,"Calm, no wind",0,"10%  or less, but not 0",,,,"2500 or more, or no clouds.",5,12.5,,
15.04.2017 17:45,15,655.7,,93,"Calm, no wind",0,"90  or more, but not 100%",,24.8,50%.,600-1000,5,13.9,10,9
15.04.2017 11:45,19.8,658.3,-0.9,55,"Calm, no wind",0,100%.,,,"90  or more, but not 100%",600-1000,5,10.4,,
15.04.2017 08:45,22.8,659.2,-1.1,58,Wind blowing from the east-southeast,1,40%.,17,,"10%  or less, but not 0",600-1000,4,14,No precipitation,24
15.04.2017 05:45,17,660.3,,81,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0","2500 or more, or no clouds.",4,13.6,,
14.04.2017 17:45,23.8,658.3,-0.6,58,"Calm, no wind",0,"10%  or less, but not 0",,28.4,"10%  or less, but not 0",300-600,5,15.1,No precipitation,9
14.04.2017 14:45,26.6,658.9,-1.9,49,Wind blowing from the south-west,1,20–30%.,,,20–30%.,600-1000,4,15,,
14.04.2017 11:45,26.8,660.8,-1.1,61,Wind blowing from the west-southwest,1,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,4,18.6,,
14.04.2017 08:45,21.8,661.9,0.8,52,Wind blowing from the east,1,no clouds,16.8,,,,4,11.6,No precipitation,24
14.04.2017 05:45,16.8,661.1,,59,"Calm, no wind",0,no clouds,,,,,4,8.6,,
13.04.2017 17:45,23.6,659.1,-0.7,43,Wind blowing from the west-southwest,1,"10%  or less, but not 0",,27.5,,"2500 or more, or no clouds.",4,10.4,No precipitation,9
13.04.2017 14:45,26.8,659.8,-1.7,33,Wind blowing from the west-southwest,1,no clouds,,,,,5,9,,
13.04.2017 11:45,26.6,661.5,-1,40,Wind blowing from the south-southeast,1,no clouds,,,,,4,12,,
13.04.2017 08:45,22.2,662.5,2.4,52,"Calm, no wind",0,no clouds,15.5,,,,3,11.8,No precipitation,24
13.04.2017 05:45,15.8,660.1,,74,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0","2500 or more, or no clouds.",3,11.2,,
12.04.2017 17:45,21.6,658,-1.2,49,Wind blowing from the south-west,1,no clouds,,25.8,,,4,10.3,No precipitation,9
12.04.2017 14:45,24.8,659.2,-2.1,40,Wind blowing from the south-west,1,no clouds,,,,,5,10.4,,
12.04.2017 11:45,25.4,661.3,,41,Wind blowing from the south,1,no clouds,,,,,2,11.2,,
12.04.2017 05:45,15,660.4,,58,"Calm, no wind",0,no clouds,,,,,2,6.8,,
11.04.2017 17:45,21.4,657.6,-3.1,41,"Calm, no wind",0,no clouds,,26,,,2,7.5,No precipitation,9
11.04.2017 14:45,25.2,660.7,-1.2,35,Wind blowing from the south-southwest,1,no clouds,,,,,4,8.8,,
11.04.2017 11:45,25,661.9,,33,Wind blowing from the south,1,no clouds,,,,,3,7.6,,
11.04.2017 05:45,14.2,662.2,,57,"Calm, no wind",0,no clouds,,,,,4,5.8,,
10.04.2017 17:45,22,655.8,-0.8,35,"Calm, no wind",0,no clouds,,26.6,,,4,5.6,No precipitation,9
10.04.2017 14:45,25,656.6,-1.6,33,Wind blowing from the south-southwest,1,no clouds,,,,,3,7.7,,
10.04.2017 11:45,25.8,658.2,-4.6,37,Wind blowing from the south,1,no clouds,,,,,3,10.1,,
10.04.2017 08:45,23,662.8,0.7,50,"Calm, no wind",0,no clouds,15.9,,,,4,12,No precipitation,24
10.04.2017 05:45,16.8,662.1,,59,"Calm, no wind",0,no clouds,,,,,4,8.6,,
09.04.2017 17:45,24,656.9,-0.7,40,Wind blowing from the south-west,1,no clouds,,28,,,4,9.4,No precipitation,9
09.04.2017 14:45,27,657.6,-2.2,37,Wind blowing from the west-southwest,1,no clouds,,,,,4,11,,
09.04.2017 11:45,26.8,659.8,-4,38,Wind blowing from the west,1,"10%  or less, but not 0",,,"10%  or less, but not 0",100-200,6,11.1,,
09.04.2017 08:45,23.6,663.8,,48,Wind blowing from the south-southeast,1,no clouds,16.3,,,,6,12,No precipitation,24
08.04.2017 17:45,25,657.9,-0.7,36,"Calm, no wind",0,no clouds,,28.8,,,6,9,No precipitation,9
08.04.2017 14:45,27.8,658.6,-1.5,47,Wind blowing from the west,2,"10%  or less, but not 0",,,"10%  or less, but not 0",100-200,7,15.4,,
08.04.2017 11:45,27.8,660.1,-3.3,46,Wind blowing from the south,1,"10%  or less, but not 0",,,"10%  or less, but not 0",100-200,6,15.1,,
08.04.2017 08:45,23.2,663.4,0.8,63,Wind blowing from the south,1,no clouds,17,,,,6,15.8,1,24
08.04.2017 05:45,17.4,662.6,,77,"Calm, no wind",0,"10%  or less, but not 0",,,,200-300,6,13.3,,
07.04.2017 17:45,21.6,657.7,-1,85,"Calm, no wind",0,60%.,,26,60%.,600-1000,3,19,No precipitation,9
07.04.2017 14:45,24.6,658.7,-1.2,68,Wind blowing from the south-southwest,1,50%.,,,50%.,600-1000,4,18.3,,
07.04.2017 11:45,24.2,659.9,-2.1,68,Wind blowing from the south-west,1,60%.,,,60%.,600-1000,4,17.9,,
07.04.2017 08:45,21.6,662,1.6,79,Wind blowing from the south,1,60%.,17.7,,60%.,600-1000,1,17.8,No precipitation,24
07.04.2017 05:45,17.8,660.4,,96,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,0.5,17.2,,
06.04.2017 17:45,21.2,658,-0.6,81,Wind blowing from the south-west,1,60%.,,26.3,60%.,600-1000,3,17.7,No precipitation,9
06.04.2017 14:45,24.6,658.6,,64,Wind blowing from the south,1,40%.,,,40%.,600-1000,5,17.4,,
06.04.2017 08:45,22.4,661.8,1.2,72,Wind blowing from the south,1,60%.,15.5,,60%.,600-1000,5,17.1,No precipitation,24
06.04.2017 05:45,16.2,660.6,,93,"Calm, no wind",0,70 – 80%.,,,70 – 80%.,600-1000,3,15,,
05.04.2017 17:45,20,657.5,-0.8,78,"Calm, no wind",0,20–30%.,,24,20–30%.,600-1000,5,16.1,No precipitation,9
05.04.2017 14:45,23.2,658.3,-2.2,69,Wind blowing from the south-west,1,50%.,,,50%.,600-1000,5,17.1,,
05.04.2017 11:45,23.4,660.5,,69,Wind blowing from the south-southwest,1,60%.,,,60%.,600-1000,5,17.3,,
05.04.2017 05:45,15.2,659.8,,98,"Calm, no wind",0,100%.,,,100%.,600-1000,0.5,14.9,,
04.04.2017 17:45,17.8,656.9,-0.9,89,"Calm, no wind",0,50%.,,23.4,50%.,600-1000,3,16,No precipitation,9
04.04.2017 14:45,22,657.8,-2,73,Wind blowing from the west,1,40%.,,,40%.,600-1000,4,17,,
04.04.2017 11:45,22.4,659.8,-2.1,73,Wind blowing from the west,1,40%.,,,40%.,600-1000,4,17.2,,
04.04.2017 08:45,20,661.9,1.5,75,Wind blowing from the south,1,20–30%.,14.5,,20–30%.,600-1000,4,15.5,12,24
04.04.2017 05:45,14.4,660.4,,94,"Calm, no wind",0,20–30%.,,,20–30%.,600-1000,5,13.5,,
03.04.2017 17:45,18.2,656.2,-0.5,88,"Calm, no wind",0,100%.,,27.5,100%.,600-1000,2,16.1,2,9
03.04.2017 14:45,26.4,656.7,-2.4,48,Wind blowing from the west,1,40%.,,,40%.,300-600,5,14.4,,
03.04.2017 11:45,25.8,659.1,-1.9,52,Wind blowing from the west-southwest,1,20–30%.,,,20–30%.,300-600,6,15.1,,
03.04.2017 08:45,21.8,661,1.1,66,"Calm, no wind",0,no clouds,14.7,,,,6,15.2,Trace of precipitation,24
03.04.2017 05:45,14.6,659.9,,86,"Calm, no wind",0,no clouds,,,,,7,12.3,,
02.04.2017 17:45,20.8,655.7,-0.8,84,Wind blowing from the west-southwest,1,60%.,,25.8,50%.,600-1000,3,17.9,No precipitation,9
02.04.2017 14:45,24.6,656.5,-1.9,66,Wind blowing from the west,1,40%.,,,40%.,600-1000,5,17.7,,
02.04.2017 11:45,24.6,658.4,-5.3,63,Wind blowing from the west,1,20–30%.,,,20–30%.,300-600,5,17.1,,
02.04.2017 08:45,20.4,663.7,0.7,71,Wind blowing from the south,1,"10%  or less, but not 0",14.8,,"10%  or less, but not 0",100-200,6,14.9,3,24
02.04.2017 05:45,14.8,663,,85,Wind blowing from the south,1,"10%  or less, but not 0",,,"10%  or less, but not 0",100-200,7,12.2,,
01.04.2017 17:45,20.2,659.7,,85,"Calm, no wind",0,70 – 80%.,,24.8,60%.,600-1000,3,17.6,No precipitation,9
01.04.2017 11:45,22.4,661.2,-1,80,Wind blowing from the south,1,60%.,,,60%.,600-1000,2,18.7,,
01.04.2017 08:45,20.4,662.2,1.1,88,"Calm, no wind",0,100%.,18.2,,100%.,,0.6,18.4,No precipitation,24
01.04.2017 05:45,18,661.1,,96,"Calm, no wind",0,100%.,,,100%.,,0.6,17.4,,
31.03.2017 17:45,21.4,659.4,-0.5,79,Wind blowing from the west-southwest,1,20–30%.,,26.7,20–30%.,300-600,6,17.6,0.9,9
31.03.2017 14:45,24.6,659.9,-0.8,68,Wind blowing from the south-southwest,1,20–30%.,,,20–30%.,600-1000,5,18.3,,
31.03.2017 11:45,25.2,660.7,-0.9,71,Wind blowing from the south-west,1,50%.,,,50%.,600-1000,3,19.6,,
31.03.2017 08:45,20.8,661.6,1.2,87,"Calm, no wind",0,60%.,17.8,,60%.,600-1000,2,18.5,Trace of precipitation,24
31.03.2017 05:45,18.2,660.4,,91,"Calm, no wind",0,70 – 80%.,,,70 – 80%.,600-1000,2,16.7,,
30.03.2017 17:45,19.8,656.8,-0.6,88,Wind blowing from the west-southwest,1,60%.,,22.5,60%.,600-1000,2,17.8,No precipitation,9
30.03.2017 14:45,21.8,657.4,,84,Wind blowing from the south-west,1,70 – 80%.,,,70 – 80%.,600-1000,1,19,,
30.03.2017 08:45,17.2,658.9,1,97,"Calm, no wind",0,Sky obscured by fog and/or other meteorological phenomena.,16.6,,,,0.5,16.7,9,24
30.03.2017 05:45,16.8,657.9,,99,"Calm, no wind",0,100%.,,,100%.,,0.6,16.7,,
29.03.2017 17:45,18.2,658.1,,93,"Calm, no wind",0,100%.,,21.4,100%.,600-1000,2,17,2,9
29.03.2017 11:45,21.4,659.5,-0.6,82,"Calm, no wind",0,100%.,,,100%.,600-1000,2,18.2,,
29.03.2017 08:45,18,660.1,0.8,93,"Calm, no wind",0,"90  or more, but not 100%",16.8,,"90  or more, but not 100%",600-1000,0.8,16.8,2,24
29.03.2017 05:45,17,659.3,,93,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,2,15.8,,
28.03.2017 17:45,19.8,659.6,-0.7,85,Wind blowing from the south-west,1,60%.,,27.2,60%.,600-1000,2,17.2,No precipitation,9
28.03.2017 14:45,23.2,660.3,-0.6,71,Wind blowing from the south,1,100%.,,,100%.,600-1000,2,17.7,,
28.03.2017 11:45,25.4,660.9,-0.7,55,Wind blowing from the south,1,70 – 80%.,,,70 – 80%.,600-1000,3,15.6,,
28.03.2017 08:45,21.4,661.6,,67,"Calm, no wind",0,no clouds,16.4,,,,3,15.1,No precipitation,24
27.03.2017 17:45,20.8,659.6,-1,79,Wind blowing from the south-southwest,1,70 – 80%.,,25,70 – 80%.,600-1000,2,17,No precipitation,9
27.03.2017 14:45,21.8,660.6,-0.3,75,Wind blowing from the west,1,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,2,17.1,,
27.03.2017 11:45,23.6,660.9,-1.1,69,"Calm, no wind",0,70 – 80%.,,,70 – 80%.,600-1000,2,17.5,,
27.03.2017 08:45,19,662,1.1,89,"Calm, no wind",0,"90  or more, but not 100%",16.8,,"90  or more, but not 100%",300-600,0.8,17.2,No precipitation,24
27.03.2017 05:45,16.8,660.9,,94,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",300-600,0.8,15.9,,
26.03.2017 17:45,19,659.8,-0.7,88,"Calm, no wind",0,100%.,,23.5,100%.,600-1000,2,16.9,No precipitation,9
26.03.2017 14:45,20.4,660.5,-0.9,80,Wind blowing from the south-southwest,1,Sky obscured by fog and/or other meteorological phenomena.,,,,600-1000,2,16.9,,
26.03.2017 11:45,20.2,661.4,-1.1,88,Wind blowing from the south-west,1,100%.,,,100%.,600-1000,2,18.2,,
26.03.2017 08:45,17.4,662.5,0.8,91,"Calm, no wind",0,"90  or more, but not 100%",15,,"90  or more, but not 100%",300-600,1,15.9,No precipitation,24
26.03.2017 05:45,15.4,661.7,,87,"Calm, no wind",0,50%.,,,50%.,600-1000,2.6,13.2,,
25.03.2017 17:45,20,658.3,-0.4,69,"Calm, no wind",0,"10%  or less, but not 0",,26.2,"10%  or less, but not 0",200-300,2,14.2,No precipitation,9
25.03.2017 14:45,24.4,658.7,-0.9,60,Wind blowing from the south-southwest,1,"10%  or less, but not 0",,,"10%  or less, but not 0",300-600,4,16.2,,
25.03.2017 11:45,24.6,659.6,-1.5,57,Wind blowing from the south,1,"10%  or less, but not 0",,,"10%  or less, but not 0",100-200,6,15.4,,
25.03.2017 08:45,18,661.1,0.6,71,"Calm, no wind",0,"10%  or less, but not 0",15,,,"2500 or more, or no clouds.",10,12.6,22,24
25.03.2017 05:45,15.4,660.5,,87,"Calm, no wind",0,20–30%.,,,20–30%.,Less than  50,3,13.2,,
24.03.2017 17:45,20.6,658.9,-0.9,71,"Calm, no wind",0,70 – 80%.,,25.3,70 – 80%.,600-1000,2,15.2,No precipitation,9
24.03.2017 14:45,22,659.8,-0.7,65,"Calm, no wind",0,40%.,,,40%.,600-1000,2,15.1,,
24.03.2017 11:45,24.2,660.5,,55,Wind blowing from the south,1,40%.,,,40%.,600-1000,3,14.6,,
24.03.2017 08:45,18.4,661.7,1.2,74,Wind blowing from the east,1,"90  or more, but not 100%",15,,20–30%.,600-1000,3,13.7,No precipitation,24
24.03.2017 05:45,15.4,660.5,,87,"Calm, no wind",0,20–30%.,,,20–30%.,600-1000,3,13.2,,
23.03.2017 17:45,19.6,659.2,-0.3,71,Wind blowing from the west-southwest,1,50%.,,25,50%.,600-1000,4,14.1,No precipitation,9
23.03.2017 14:45,22,659.5,-0.9,59,Wind blowing from the south-west,1,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,3,13.7,,
23.03.2017 11:45,23.2,660.4,-1.7,55,Wind blowing from the south-southwest,1,40%.,,,40%.,600-1000,3,13.7,,
23.03.2017 08:45,17,662.1,1.4,82,"Calm, no wind",0,"90  or more, but not 100%",15,,20–30%.,600-1000,3,13.9,No precipitation,24
23.03.2017 05:45,15.2,660.7,,84,"Calm, no wind",0,60%.,,,60%.,600-1000,3,12.4,,
22.03.2017 20:45,18.4,659.3,,71,Wind blowing from the south-southwest,1,70 – 80%.,,22.3,70 – 80%.,,,13.1,,
22.03.2017 17:45,18.4,659.3,-0.6,71,Wind blowing from the south-southwest,1,70 – 80%.,,22.3,70 – 80%.,600-1000,5,13.1,No precipitation,9
22.03.2017 14:45,19,659.9,-0.8,60,Wind blowing from the south-southwest,1,20–30%.,,,20–30%.,600-1000,5,10.9,,
22.03.2017 11:45,20.2,660.7,-1.2,62,Wind blowing from the south-southwest,1,50%.,,,50%.,600-1000,3,12.7,,
22.03.2017 08:45,18,661.9,,66,"Calm, no wind",0,20–30%.,11,,20–30%.,600-1000,3,11.6,No precipitation,24
21.03.2017 17:45,15.6,659.5,-0.4,80,Wind blowing from the south-southwest,1,50%.,,20.5,50%.,600-1000,4,12.1,No precipitation,9
21.03.2017 14:45,18.6,659.9,,65,Wind blowing from the south-west,1,20–30%.,,,20–30%.,600-1000,5,11.9,,
21.03.2017 08:45,14.4,662.1,1.2,79,"Calm, no wind",0,40%.,9.2,,20–30%.,300-600,5,10.7,8,24
21.03.2017 05:45,9.4,660.9,,89,"Calm, no wind",0,no clouds,,,,,4,7.6,,
20.03.2017 17:45,13,658.6,-0.9,94,"Calm, no wind",0,"90  or more, but not 100%",,19.7,"90  or more, but not 100%",600-1000,3,12,8,9
20.03.2017 14:45,11.6,659.5,-0.6,87,Wind blowing from the south-southwest,1,Sky obscured by fog and/or other meteorological phenomena.,,,,600-1000,1.5,9.5,,
20.03.2017 11:45,17.4,660.1,-0.7,69,Wind blowing from the south,1,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,3,11.6,,
20.03.2017 08:45,15.4,660.8,0.3,83,"Calm, no wind",0,"10%  or less, but not 0",11,,,,2,12.5,0.3,24
20.03.2017 05:45,11.2,660.5,,94,"Calm, no wind",0,20–30%.,,,20–30%.,600-1000,1.8,10.2,,
19.03.2017 17:45,15.6,659.3,-0.4,78,Wind blowing from the west-southwest,1,40%.,,20.5,20–30%.,300-600,5,11.7,No precipitation,9
19.03.2017 14:45,19.4,659.7,,30,Wind blowing from the south-southwest,1,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,5,1.1,,
19.03.2017 08:45,13,661.6,1.7,74,"Calm, no wind",0,40%.,8.5,,,"2500 or more, or no clouds.",6,8.5,9,24
19.03.2017 05:45,8.8,659.9,,90,"Calm, no wind",0,20–30%.,,,,"2500 or more, or no clouds.",4,7.3,,
18.03.2017 17:45,10.2,657.1,-0.6,98,"Calm, no wind",0,50%.,,23,50%.,600-1000,5,9.9,9,9
18.03.2017 14:45,17,657.7,-0.9,65,Wind blowing from the south,1,40%.,,,40%.,600-1000,2,10.4,,
18.03.2017 11:45,21.8,658.6,-1.2,50,Wind blowing from the south-southwest,1,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,5,10.9,,
18.03.2017 08:45,14.8,659.8,0.3,70,"Calm, no wind",0,"10%  or less, but not 0",8.8,,"10%  or less, but not 0",200-300,6,9.4,7,24
18.03.2017 05:45,9.3,659.5,,89,"Calm, no wind",0,no clouds,,,,,6,7.5,,
17.03.2017 17:45,13,657.1,-0.3,72,"Calm, no wind",0,20–30%.,,22.5,20–30%.,300-600,5,8.1,6,9
17.03.2017 14:45,20.8,657.4,-1.2,46,Wind blowing from the west-southwest,1,20–30%.,,,20–30%.,600-1000,4,8.8,,
17.03.2017 11:45,21.6,658.6,-1.1,47,Wind blowing from the south-southwest,1,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,3,9.9,,
17.03.2017 08:45,17.4,659.7,1.1,61,"Calm, no wind",0,"10%  or less, but not 0",11,,"10%  or less, but not 0",300-600,4,9.7,No precipitation,24
17.03.2017 05:45,11,658.6,,85,"Calm, no wind",0,20–30%.,,,,"2500 or more, or no clouds.",3,8.5,,
16.03.2017 17:45,16.4,659.1,-0.4,60,Wind blowing from the south-southwest,1,no clouds,,23,,,5,8.5,No precipitation,9
16.03.2017 14:45,21,659.5,-0.9,45,Wind blowing from the south-west,1,"10%  or less, but not 0",,,"10%  or less, but not 0",300-600,3,8.6,,
16.03.2017 11:45,21.6,660.4,-0.9,48,Wind blowing from the south-southwest,1,20–30%.,,,20–30%.,600-1000,3,10.2,,
16.03.2017 08:45,17,661.3,0.6,64,"Calm, no wind",0,"10%  or less, but not 0",11,,"10%  or less, but not 0",600-1000,4,10,No precipitation,24
16.03.2017 05:45,11.2,660.7,,85,"Calm, no wind",0,40%.,,,,"2500 or more, or no clouds.",4,8.8,,
15.03.2017 14:45,19.6,659.8,-0.9,54,Wind blowing from the south,1,20–30%.,,,20–30%.,600-1000,3,10.1,,
15.03.2017 11:45,19.8,660.7,-0.8,54,Wind blowing from the south-southwest,1,20–30%.,,,"10%  or less, but not 0",200-300,5,10.3,,
15.03.2017 08:45,15.6,661.5,0.2,65,"Calm, no wind",0,"10%  or less, but not 0",10,,,"2500 or more, or no clouds.",6,9.1,No precipitation,24
15.03.2017 05:45,10,661.3,,92,"Calm, no wind",0,no clouds,,,,,6,8.8,,
14.03.2017 17:45,15.2,660.2,-0.5,62,Wind blowing from the south-west,1,50%.,,21.5,50%.,600-1000,5,7.9,No precipitation,9
14.03.2017 14:45,17,660.7,-0.7,61,Wind blowing from the south-southwest,1,60%.,,,60%.,300-600,4,9.3,,
14.03.2017 11:45,20.8,661.4,,54,Wind blowing from the south,1,20–30%.,,,20–30%.,200-300,5,11.2,,
13.03.2017 17:45,14.8,657.4,-0.9,72,Wind blowing from the south-west,1,50%.,,20.5,50%.,600-1000,5,9.8,No precipitation,9
13.03.2017 14:45,18.8,658.3,-0.7,56,Wind blowing from the south-west,1,40%.,,,40%.,600-1000,5,9.9,,
13.03.2017 11:45,18.8,659,-1.1,52,Wind blowing from the south-southwest,1,20–30%.,,,20–30%.,200-300,6,8.7,,
13.03.2017 08:45,14.8,660.1,1.6,63,Wind blowing from the south,1,no clouds,7.6,,,,6,7.8,No precipitation,24
13.03.2017 05:45,7.8,658.5,,88,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",100-200,6,5.9,,
12.03.2017 17:45,13.8,656.5,-0.3,55,Wind blowing from the south-southwest,1,20–30%.,,20,20–30%.,600-1000,5,4.9,No precipitation,9
