Local time in Rikaze,T,Po,P,Pa,U,Ff,ff10,ff3,Tn,Tx,H,Td,RRR,tR
30.06.2016 02:00,11.8,482.1,,1.1,83,1,,,,19,,9,4,6
29.06.2016 23:00,12.4,481,,0.9,78,2,,,,,,8.7,,
29.06.2016 20:00,17.8,480.1,,-0.8,57,2,,,,,1500-2000,9.2,,
29.06.2016 17:00,17.2,480.9,,-1.8,61,2,,,,,1500-2000,9.6,,
29.06.2016 14:00,12.6,482.7,,-0.1,80,1,,,10.8,,1000-1500,9.2,4,6
29.06.2016 11:00,12.2,482.8,,0.7,88,1,,,,,600-1000,10.3,,
29.06.2016 08:00,10.8,482.1,,0.3,91,0,,,,,600-1000,9.4,3,6
29.06.2016 05:00,11.6,481.8,,-0.4,90,3,,,,,,10,,
29.06.2016 02:00,11.4,482.2,,1.3,86,2,,,,18.6,,9.1,4,6
28.06.2016 23:00,15.2,480.9,,0.8,75,1,,,,,,10.8,,
28.06.2016 20:00,18,480.1,,-0.3,55,1,,,,,1500-2000,8.8,,
28.06.2016 17:00,17.6,480.4,,-1.4,56,3,,,,,1500-2000,8.7,,
28.06.2016 14:00,17.1,481.8,,-0.9,59,3,,,10.4,,1000-1500,9,,
28.06.2016 11:00,13.2,482.7,,0.6,73,0,,,,,600-1000,8.5,,
28.06.2016 08:00,10.4,482.1,,0.7,92,1,,,,,600-1000,9.2,3,6
28.06.2016 05:00,12.4,481.4,,0.1,79,1,,,,,,8.9,,
28.06.2016 02:00,15.1,481.3,,0.2,62,2,,,,20.7,,7.9,,
27.06.2016 23:00,16.3,481.1,,1.5,52,1,,,,,,6.4,,
27.06.2016 20:00,18.6,479.6,,0.2,47,2,,,,,1500-2000,7.1,,
27.06.2016 17:00,20.4,479.4,,-1.8,47,3,,,,,1500-2000,8.7,,
27.06.2016 14:00,17.7,481.2,,-0.9,55,1,,,10.3,,1500-2000,8.6,0.2,6
27.06.2016 11:00,13.5,482.1,,0.3,70,1,,,,,1000-1500,8.1,,
27.06.2016 08:00,10.5,481.8,,0.5,86,1,,,,,600-1000,8.3,4,6
27.06.2016 05:00,11.1,481.3,,0,90,1,,,,,,9.5,,
27.06.2016 02:00,12.3,481.3,,1.1,83,1,,,,20.2,,9.5,2,6
26.06.2016 23:00,16.5,480.2,,0.9,65,1,,,,,,9.9,,
26.06.2016 20:00,17.7,479.3,,-0.4,56,1,,,,,1500-2000,8.8,,
26.06.2016 17:00,17.8,479.7,,-1.6,55,2,,,,,1500-2000,8.6,,
26.06.2016 14:00,17.8,481.3,,-0.9,51,3,,,10.3,,1500-2000,7.5,0.1,6
26.06.2016 11:00,13.5,482.2,,0.4,75,2,,,,,1000-1500,9.2,,
26.06.2016 08:00,11.3,481.8,,0.2,86,3,,,,,600-1000,9,8,6
26.06.2016 05:00,10.4,481.6,,0.4,89,2,,,,,,8.7,,
26.06.2016 02:00,15.6,481.2,,1.4,54,2,,,,23.7,,6.3,,
25.06.2016 23:00,17.8,479.8,,1.4,47,6,,,,,,6.3,,
25.06.2016 20:00,22.6,478.4,,-0.4,32,2,,,,,1500-2000,5.1,,
25.06.2016 17:00,22.2,478.8,,-1.8,34,2,,,,,1500-2000,5.6,,
25.06.2016 14:00,19.6,480.6,,-0.3,44,1,,,10.5,,1500-2000,7,,
25.06.2016 11:00,16.1,480.9,,0.6,51,2,,,,,1500-2000,6,,
25.06.2016 08:00,12.3,480.3,,0.6,77,1,,,,,2000-2500,8.4,,
25.06.2016 05:00,11,479.7,,-0.3,80,0,,,,,,7.7,,
25.06.2016 02:00,14.1,480,,0.4,66,1,,,,22.3,,7.9,,
24.06.2016 23:00,13.6,479.6,,1.4,71,0,,,,,,8.4,,
24.06.2016 20:00,17.8,478.2,,0.3,45,2,,,,,1500-2000,5.7,,
24.06.2016 17:00,17.4,477.9,,-1.1,45,4,,,,,1500-2000,5.4,,
24.06.2016 14:00,20.8,479,,-0.8,38,3,,,10.8,,1500-2000,6,,
24.06.2016 11:00,17.3,479.8,,0.5,46,3,,,,,2000-2500,5.6,,
24.06.2016 08:00,12.6,479.3,,0.4,70,1,,,,,2000-2500,7.3,,
24.06.2016 05:00,13.6,478.9,,0.5,63,2,,,,,,6.7,,
24.06.2016 02:00,11.7,478.4,,-0.1,84,1,,,,21.1,,9.1,,
23.06.2016 23:00,14.1,478.5,,1.2,70,1,,,,,,8.7,,
23.06.2016 20:00,19.1,477.3,,-0.4,47,1,,,,,1500-2000,7.5,,
23.06.2016 17:00,17.8,477.7,,-1.1,48,1,,,,,1500-2000,6.7,,
23.06.2016 14:00,20,478.8,,-0.9,45,2,,,12.4,,1500-2000,7.7,,
23.06.2016 11:00,17,479.7,,0.3,51,1,,,,,1500-2000,6.8,,
23.06.2016 08:00,12.6,479.4,,0.3,74,1,,,,,600-1000,8.1,,
23.06.2016 05:00,13.5,479.1,,-0.2,62,0,,,,,,6.4,,
23.06.2016 02:00,15,479.3,,0.7,60,2,,,,19.7,,7.3,,
22.06.2016 23:00,14.9,478.6,,0.8,66,1,,,,,,8.6,,
22.06.2016 20:00,19.1,477.8,,-0.7,45,2,,,,,1500-2000,6.9,0.6,6
22.06.2016 17:00,18.8,478.5,,-1.3,50,1,,,,,1500-2000,8.2,,
22.06.2016 14:00,14.8,479.8,,-0.6,61,6,,,11.5,,1500-2000,7.4,,
22.06.2016 11:00,15.3,480.4,,0.7,68,3,,,,,1500-2000,9.4,,
22.06.2016 08:00,11.6,479.7,,0.2,86,1,,,,,2000-2500,9.3,0.2,6
22.06.2016 05:00,12.2,479.5,,-0.3,83,2,,,,,,9.4,,
22.06.2016 02:00,13.4,479.8,,0.5,84,1,,,,21.1,,10.8,3,6
21.06.2016 23:00,13.8,479.3,,1,74,1,,,,,,9.3,,
21.06.2016 20:00,16.4,478.3,,0,65,3,,,,,1500-2000,9.8,5,6
21.06.2016 17:00,19.8,478.3,,-1.7,46,2,,,,,1500-2000,7.9,,
21.06.2016 14:00,16.8,480,,-1,59,2,,,10.9,,1500-2000,8.8,Trace of precipitation,6
21.06.2016 11:00,14,481,,0.7,67,1,,,,,1500-2000,8,,
21.06.2016 08:00,11.6,480.3,,0.1,75,1,,,,,1000-1500,7.3,Trace of precipitation,12
21.06.2016 05:00,12.1,480.2,,-0.4,74,1,,,,,,7.6,,
21.06.2016 02:00,13.3,480.6,,0.3,69,1,,,,20.9,,7.7,,
20.06.2016 23:00,13.9,480.3,,1.2,60,1,,,,,,6.3,,
20.06.2016 20:00,13.5,479.1,,0.6,79,1,,,,,1500-2000,9.9,3,6
20.06.2016 17:00,20.2,478.5,,-2,45,2,,,,,1500-2000,7.9,,
20.06.2016 14:00,18,480.5,,-1,53,0,,,11.2,,1500-2000,8.3,,
20.06.2016 11:00,14.2,481.5,,0.2,71,1,,,,,1000-1500,9,,
20.06.2016 08:00,11.6,481.3,,0.4,84,1,,,,,600-1000,9,2,12
20.06.2016 05:00,11.4,480.9,,-0.9,84,1,,,,,,8.8,,
20.06.2016 02:00,11.7,481.8,,0.3,84,1,,,,19.6,,9.1,2,6
19.06.2016 23:00,12.3,481.5,,2.1,74,4,,,,,,7.8,,
19.06.2016 20:00,18.1,479.4,,-0.6,56,1,,,,,1500-2000,9.2,Trace of precipitation,6
19.06.2016 17:00,18.5,480,,-2,51,2,,,,,1500-2000,8.2,,
19.06.2016 14:00,14.8,482,,-0.4,65,1,,,9.2,,1500-2000,8.3,,
19.06.2016 11:00,12.1,482.4,,0.4,70,0,,,,,1000-1500,6.8,,
19.06.2016 08:00,9.8,482,,0.2,88,1,,,,,600-1000,7.9,3,6
19.06.2016 05:00,9.6,481.8,,-0.6,91,1,,,,,,8.2,,
19.06.2016 02:00,9.8,482.4,,1.7,88,2,,,,18.5,,7.9,,
18.06.2016 23:00,14.9,480.7,,1.2,63,1,,,,,,7.9,,
18.06.2016 20:00,17.2,479.5,,-0.5,56,2,,,,,1500-2000,8.4,,
18.06.2016 17:00,17.7,480,,-1.6,51,3,,,,,1500-2000,7.4,,
18.06.2016 14:00,13.3,481.6,,-0.7,71,2,,,9.1,,600-1000,8.2,0.6,6
18.06.2016 11:00,10.3,482.3,,0.9,88,3,,,,,,8.4,,
18.06.2016 08:00,9.1,481.4,,0.9,89,1,,,,,600-1000,7.4,8,6
18.06.2016 05:00,11,480.5,,0.6,84,4,,,,,,8.4,,
18.06.2016 02:00,15.3,479.9,,0.9,48,0,,,,20.9,,4.4,,
17.06.2016 23:00,17.9,479,,1.6,42,3,,,,,,4.8,,
17.06.2016 20:00,19.4,477.4,,-0.8,41,1,,,,,1500-2000,5.8,Trace of precipitation,6
17.06.2016 17:00,19.5,478.2,,-1.8,40,5,,,,,1500-2000,5.6,,
17.06.2016 14:00,17.8,480,,-0.8,48,2,,,10.7,,1500-2000,6.7,0.1,6
17.06.2016 11:00,11.5,480.8,,1,79,0,,,,,1500-2000,8,,
17.06.2016 08:00,12.4,479.8,,0.7,70,1,,,,,1500-2000,7.1,,
17.06.2016 05:00,13.4,479.1,,0.2,64,1,,,,,,6.7,,
17.06.2016 02:00,14.3,478.9,,0.3,59,1,,,,19.9,,6.4,,
16.06.2016 23:00,15.9,478.6,,1.1,62,2,,,,,,8.6,,
16.06.2016 20:00,17.8,477.5,,-0.6,47,1,,,,,1500-2000,6.3,,
16.06.2016 17:00,19,478.1,,-1.7,40,0,,,,,1500-2000,5.1,,
16.06.2016 14:00,16.5,479.8,,-0.8,55,1,,,9.1,,1500-2000,7.4,Trace of precipitation,6
16.06.2016 11:00,11.4,480.6,,0.7,74,2,,,,,1000-1500,6.9,,
16.06.2016 08:00,9.6,479.9,,,79,2,,,,,1000-1500,6.1,1,6
16.06.2016 02:00,9.3,480,,0.5,90,2,,,,21.3,,7.7,24,6
15.06.2016 23:00,11,479.5,,2.8,85,1,,,,,,8.6,,
15.06.2016 20:00,18.8,476.7,,-0.2,40,3,,,,,1500-2000,4.9,Trace of precipitation,6
15.06.2016 17:00,20.4,476.9,,-1.7,35,1,,,,,1500-2000,4.4,,
15.06.2016 14:00,17.8,478.6,,-1.1,49,1,,,10.1,,1500-2000,7,,
15.06.2016 11:00,14.5,479.7,,0.5,62,1,,,,,1500-2000,7.3,,
15.06.2016 08:00,10.4,479.2,,0.6,77,2,,,,,1500-2000,6.5,,
15.06.2016 05:00,10.4,478.6,,0.2,78,1,,,,,,6.7,,
15.06.2016 02:00,13.4,478.4,,0.5,66,2,,,,20.4,,7.2,,
14.06.2016 23:00,15.5,477.9,,1.2,52,3,,,,,,5.7,,
14.06.2016 20:00,18.1,476.7,,0,43,2,,,,,1500-2000,5.3,,
14.06.2016 17:00,19.8,476.7,,-1.6,39,3,,,,,1500-2000,5.5,,
14.06.2016 14:00,16.9,478.3,,-1.3,51,2,,,8.2,,1500-2000,6.7,,
14.06.2016 11:00,12.6,479.6,,0.3,66,0,,,,,1500-2000,6.4,,
14.06.2016 08:00,9.1,479.3,,0.1,88,0,,,,,1000-1500,7.2,10,6
14.06.2016 05:00,8.5,479.2,,0.1,90,2,,,,,,7,,
14.06.2016 02:00,12.8,479.1,,1.6,65,3,,,,21.8,,6.4,0.1,6
13.06.2016 23:00,16.5,477.5,,1.7,42,4,,,,,,3.6,,
13.06.2016 20:00,20.6,475.8,,-0.8,32,1,,,,,1500-2000,3.3,,
13.06.2016 17:00,19.5,476.6,,-2.1,37,3,,,,,1500-2000,4.4,,
13.06.2016 14:00,17.1,478.7,,-1.3,59,2,,,8.9,,1000-1500,9,,
13.06.2016 11:00,13.2,480,,0.4,68,1,,,,,1000-1500,7.4,,
13.06.2016 08:00,10,479.6,,0.5,84,1,,,,,1000-1500,7.4,0.3,6
13.06.2016 05:00,9.7,479.1,,-0.6,89,3,,,,,,8,,
13.06.2016 02:00,9,479.7,,0.3,90,2,,,,21,,7.4,10,6
12.06.2016 23:00,11.9,479.4,,2.7,69,5,,,,,,6.4,,
12.06.2016 20:00,19.8,476.7,,-0.7,39,2,,,,,1500-2000,5.5,,
12.06.2016 17:00,19.1,477.4,,-2,39,3,,,,,1500-2000,4.8,,
12.06.2016 14:00,16.4,479.4,,-0.9,53,3,,,7.4,,1500-2000,6.8,,
12.06.2016 11:00,11.5,480.3,,0.5,71,3,,,,,1000-1500,6.4,,
12.06.2016 08:00,8.1,479.8,,0.1,84,0,,,,,1000-1500,5.6,4,6
12.06.2016 05:00,7.9,479.7,,-0.3,86,2,,,,,,5.7,,
12.06.2016 02:00,10.7,480,,0.8,73,2,,,,20.6,,6.1,11,6
11.06.2016 23:00,11.2,479.2,,1.7,76,4,,,,,,7.1,,
11.06.2016 20:00,19.2,477.5,,-0.1,37,2,,,,,1500-2000,4.2,,
11.06.2016 17:00,20.6,477.6,,-1.8,34,2,,,,,1500-2000,4.2,,
11.06.2016 14:00,16,479.4,,-0.9,51,1,,,8.1,,1500-2000,5.9,,
11.06.2016 11:00,12.2,480.3,,0.3,65,2,,,,,1000-1500,5.8,,
11.06.2016 08:00,8.4,480,,0.3,82,1,,,,,600-1000,5.5,2,6
11.06.2016 05:00,8.1,479.7,,-0.3,88,1,,,,,,6.2,,
11.06.2016 02:00,9.2,480,,0.4,90,2,,,,22.4,,7.6,2,6
10.06.2016 23:00,11.5,479.6,,2.6,73,2,,,,,,6.8,,
10.06.2016 20:00,18.2,477,,0.2,30,1,,,,,1500-2000,0.4,,
10.06.2016 17:00,19.7,476.8,,-1.4,28,4,,,,,1500-2000,0.7,,
10.06.2016 14:00,19.3,478.2,,-1,30,1,,,11,,1500-2000,1.3,,
10.06.2016 11:00,17.1,479.2,,0.3,33,1,,,,,1500-2000,0.7,,
10.06.2016 08:00,11.2,478.9,,0.8,46,1,,,,,2000-2500,0,,
10.06.2016 05:00,11.4,478.1,,0.3,47,2,,,,,,0.5,,
10.06.2016 02:00,14.1,477.8,,1.2,41,1,,,,24.3,,1.1,,
09.06.2016 23:00,17.3,476.6,,1.5,31,2,,,,,,0,,
09.06.2016 20:00,21.9,475.1,,-0.6,24,2,,,,,1500-2000,0.4,,
09.06.2016 17:00,22.8,475.7,,-2,18,2,,,,,1500-2000,-2.7,,
09.06.2016 14:00,19.4,477.7,,-1.4,22,3,,,10,,1500-2000,-2.8,,
09.06.2016 11:00,16,479.1,,0.1,34,2,,,,,1500-2000,0.2,,
09.06.2016 08:00,11.1,479,,0.9,52,1,,,,,,1.4,,
09.06.2016 05:00,11.2,478.1,,0.2,50,2,,,,,,1.2,,
09.06.2016 02:00,12.9,477.9,,0.7,46,2,,,,23.2,,1.6,,
08.06.2016 23:00,15.6,477.2,,1.1,40,1,,,,,,2.1,,
08.06.2016 20:00,19.1,476.1,,-0.6,32,4,,,,,1500-2000,2,,
08.06.2016 17:00,22,476.7,,-2.1,25,2,,,,,1500-2000,1.1,,
08.06.2016 14:00,19.3,478.8,,-1.3,30,1,,,6.8,,1500-2000,1.3,,
08.06.2016 11:00,15.7,480.1,,0.3,39,2,,,,,1500-2000,1.8,,
08.06.2016 08:00,8.7,479.8,,0.6,72,1,,,,,1500-2000,3.9,,
08.06.2016 05:00,10.1,479.2,,-0.3,60,3,,,,,,2.5,,
08.06.2016 02:00,11.2,479.5,,0.6,60,1,,,,20.1,,3.7,,
07.06.2016 23:00,12.9,478.9,,0.8,58,0,,,,,,4.8,,
07.06.2016 20:00,15.5,478.1,,0.1,46,3,,,,,1500-2000,3.9,,
07.06.2016 17:00,19.1,478,,-1.5,37,4,,,,,1500-2000,4.1,,
07.06.2016 14:00,19.8,479.5,,-1.4,28,2,,,7.8,,1500-2000,0.8,,
07.06.2016 11:00,16.1,480.9,,0.5,36,2,,,,,1500-2000,1,,
07.06.2016 08:00,9.7,480.4,,0.3,68,0,,,,,,4.1,,
07.06.2016 05:00,10.4,480.1,,0,61,1,,,,,,3.2,,
07.06.2016 02:00,12.7,480.1,,0.5,53,1,,,,20,,3.4,,
06.06.2016 23:00,14.2,479.6,,0.7,57,0,,,,,,5.8,,
06.06.2016 20:00,17.4,478.9,,-0.2,45,2,,,,,1500-2000,5.4,,
06.06.2016 17:00,18.4,479.1,,-2.2,45,3,,,,,1500-2000,6.3,,
06.06.2016 14:00,15.1,481.3,,-1.5,52,2,,,7.4,,1500-2000,5.3,Trace of precipitation,6
06.06.2016 11:00,10.8,482.8,,0.6,66,3,,,,,600-1000,4.7,,
06.06.2016 08:00,8.5,482.2,,0.1,81,0,,,,,600-1000,5.3,12,6
06.06.2016 05:00,7.6,482.1,,-0.5,90,2,,,,,,6.1,,
06.06.2016 02:00,9.1,482.6,,1.2,90,1,,,,21.4,,7.5,7,6
05.06.2016 23:00,11.9,481.4,,2.6,61,2,,,,,,4.6,,
05.06.2016 20:00,19.3,478.8,,-0.5,31,3,,,,,1500-2000,1.8,Trace of precipitation,6
05.06.2016 17:00,20.7,479.3,,-2.1,28,4,,,,,1500-2000,1.6,,
05.06.2016 14:00,18.5,481.4,,-1.4,34,1,,,8.1,,1500-2000,2.4,,
05.06.2016 11:00,13.3,482.8,,0.3,57,2,,,,,1500-2000,5,,
05.06.2016 08:00,8.2,482.5,,0.4,81,2,,,,,600-1000,5.1,0.5,6
05.06.2016 05:00,10.6,482.1,,-0.3,71,3,,,,,,5.6,,
05.06.2016 02:00,11.8,482.4,,0.3,57,0,,,,22.2,,3.6,,
04.06.2016 23:00,13.5,482.1,,1,50,2,,,,,,3.3,,
04.06.2016 20:00,12.9,481.1,,1.7,56,2,,,,,1500-2000,4.3,0.2,6
04.06.2016 17:00,20.4,479.4,,-1.6,23,3,,,,,1500-2000,-1.4,,
04.06.2016 14:00,20.2,481,,-1.6,26,3,,,9.1,,1500-2000,0.1,,
04.06.2016 11:00,15.3,482.6,,0.2,42,2,,,,,1500-2000,2.5,,
04.06.2016 08:00,10.2,482.4,,0.4,63,2,,,,,"2500 or more, or no clouds.",3.3,,
04.06.2016 05:00,10.5,482,,0.2,59,1,,,,,,2.8,,
04.06.2016 02:00,11.3,481.8,,0.7,53,1,,,,23.2,,2.1,,
03.06.2016 23:00,16.2,481.1,,2.6,32,6,,,,,,-0.5,,
03.06.2016 20:00,19.6,478.5,,-0.3,21,2,,,,,1500-2000,-3.3,,
03.06.2016 17:00,21.3,478.8,,-2,18,8,,,,,1500-2000,-4,,
03.06.2016 14:00,20.9,480.8,,-1.6,17,1,,,4.4,,1500-2000,-5,,
03.06.2016 11:00,16.6,482.4,,0.5,23,1,,,,,"2500 or more, or no clouds.",-4.6,,
03.06.2016 08:00,7.1,481.9,,0.7,56,0,,,,,"2500 or more, or no clouds.",-1.1,,
03.06.2016 05:00,5.5,481.2,,0.1,47,0,,,,,,-4.9,,
03.06.2016 02:00,11,481.1,,0.6,29,0,,,,21.4,,-6.3,,
02.06.2016 23:00,13,480.5,,1.1,20,1,,,,,,-9.4,,
02.06.2016 20:00,19.4,479.4,,-0.6,12,2,,,,,1500-2000,-10.7,,
02.06.2016 17:00,19.2,480,,-1.6,12,3,,,,,1500-2000,-10.9,,
02.06.2016 14:00,17.5,481.6,,-1.2,16,2,,,3.8,,1500-2000,-8.6,,
02.06.2016 11:00,14.3,482.8,,0.6,22,1,,,,,1500-2000,-7.1,,
02.06.2016 08:00,7.5,482.2,,0.7,41,2,,,,,"2500 or more, or no clouds.",-4.9,,
02.06.2016 05:00,7.8,481.5,,-0.3,36,0,,,,,,-6.3,,
02.06.2016 02:00,11.7,481.8,,0.8,29,1,,,,18.2,,-5.7,,
01.06.2016 23:00,12.8,481,,1.5,26,2,,,,,,-6.2,,
01.06.2016 20:00,16.6,479.5,,-0.4,17,2,,,,,1500-2000,-8.5,,
01.06.2016 17:00,17.4,479.9,,-1.1,17,3,,,,,1500-2000,-7.9,,
01.06.2016 14:00,15.4,481,,-1,21,1,,,5,,1500-2000,-6.8,,
01.06.2016 11:00,11.7,482,,0.8,51,2,,,,,1500-2000,1.9,,
01.06.2016 08:00,6.6,481.2,,1.1,77,1,,,,,2000-2500,2.9,0.3,12
01.06.2016 05:00,6.6,480.1,,0.3,72,2,,,,,,1.9,,
01.06.2016 02:00,8.3,479.8,,1.3,67,2,,,,18.9,,2.5,0.3,6
31.05.2016 23:00,9.7,478.5,,2.4,59,5,,,,,,2.1,,
31.05.2016 20:00,15.1,476.1,,0.5,36,2,,,,,1500-2000,0.2,,
31.05.2016 17:00,16.2,475.6,,-1,26,3,,,,,1500-2000,-3.3,,
31.05.2016 14:00,16.6,476.6,,-1.2,28,5,,,9.2,,1500-2000,-2,,
31.05.2016 11:00,15.4,477.8,,0.5,29,3,,,,,1500-2000,-2.5,,
31.05.2016 08:00,9.2,477.3,,0.9,47,1,,,,,2000-2500,-1.5,,
31.05.2016 05:00,11.2,476.4,,0.3,39,3,,,,,,-2.2,,
31.05.2016 02:00,12.8,476.1,,0.9,32,2,,,,22,,-3.5,,
30.05.2016 23:00,16.1,475.2,,1,23,5,,,,,,-5,,
30.05.2016 20:00,18.8,474.2,,-0.4,21,3,,,,,1500-2000,-4,,
30.05.2016 17:00,21.2,474.6,,-2.3,14,2,,,,,1500-2000,-7.3,,
30.05.2016 14:00,17.5,476.9,,-1,23,3,,,7.3,,1500-2000,-3.8,,
30.05.2016 11:00,15.5,477.9,,0.6,28,2,,,,,1500-2000,-2.9,,
30.05.2016 08:00,10.2,477.3,,0.9,54,0,,,,,2000-2500,1.3,,
30.05.2016 05:00,9.9,476.4,,0.1,44,2,,,,,,-1.8,,
30.05.2016 02:00,11.6,476.3,,0.8,37,1,,,,19.4,,-2.6,,
29.05.2016 23:00,14,475.5,,1.3,33,5,,,,,,-2,,
29.05.2016 20:00,18.2,474.2,,-1,26,2,,,,,1500-2000,-1.6,,
29.05.2016 17:00,18.7,475.2,,-2.1,23,1,,,,,1500-2000,-2.8,,
29.05.2016 14:00,17,477.3,,-1.3,31,1,,,6.9,,1500-2000,-0.2,,
29.05.2016 11:00,13.2,478.6,,0.2,44,2,,,,,1500-2000,1.2,,
29.05.2016 08:00,8.4,478.4,,0.8,62,1,,,,,2000-2500,1.5,,
29.05.2016 05:00,8.7,477.6,,0,60,2,,,,,,1.4,,
29.05.2016 02:00,10.1,477.6,,0.3,64,2,,,,16.1,,3.6,,
28.05.2016 23:00,11.7,477.3,,1.3,57,3,,,,,,3.5,,
28.05.2016 20:00,13.9,476,,-0.6,49,1,,,,,1500-2000,3.4,0.3,6
28.05.2016 17:00,15.9,476.6,,-2.4,43,2,,,,,1500-2000,3.3,,
28.05.2016 14:00,11.6,479,,-1.5,62,1,,,4.3,,1000-1500,4.6,Trace of precipitation,6
28.05.2016 11:00,8.2,480.5,,0.2,73,2,,,,,600-1000,3.5,,
28.05.2016 08:00,5.4,480.3,,0.5,84,0,,,,,600-1000,2.9,6,6
28.05.2016 05:00,4.4,479.8,,0.2,89,1,,,,,,2.7,,
28.05.2016 02:00,7.6,479.6,,2.2,77,1,,,,20.4,,3.8,4,6
27.05.2016 23:00,14.3,477.4,,1.9,36,3,,,,,,-0.6,,
27.05.2016 20:00,18.7,475.5,,-0.4,21,2,,,,,1500-2000,-4.1,,
27.05.2016 17:00,19.2,475.9,,-1.2,21,5,,,,,1500-2000,-3.6,,
27.05.2016 14:00,18.4,477.1,,-1.3,21,1,,,8.4,,1500-2000,-4.3,,
27.05.2016 11:00,14,478.4,,0.4,28,2,,,,,1500-2000,-4.2,,
27.05.2016 08:00,9.1,478,,1.4,42,1,,,,,1500-2000,-3.1,,
27.05.2016 05:00,9.6,476.6,,0.3,38,2,,,,,,-4,,
27.05.2016 02:00,11.1,476.3,,1.1,33,4,,,,19.8,,-4.6,,
26.05.2016 23:00,12.9,475.2,,1.6,29,5,,,,,,-4.7,,
26.05.2016 20:00,16.3,473.6,,0.3,24,3,,,,,1500-2000,-4.3,,
26.05.2016 17:00,18.7,473.3,,-1.5,18,3,,,,,1500-2000,-6.1,,
26.05.2016 14:00,17.6,474.8,,-1.3,23,2,,,8.8,,1500-2000,-3.8,Trace of precipitation,6
26.05.2016 11:00,11.9,476.1,,0.8,42,4,,,,,1500-2000,-0.6,,
26.05.2016 08:00,10,475.3,,1,41,2,,,,,2000-2500,-2.6,,
26.05.2016 05:00,10.2,474.3,,0.1,38,2,,,,,,-3.5,,
26.05.2016 02:00,12.6,474.2,,1,31,1,,,,21.3,,-4.1,,
25.05.2016 23:00,14.8,473.2,,1.2,25,4,,,,,,-5,,
25.05.2016 20:00,18,472,,0.2,22,3,,,,,1500-2000,-4,,
25.05.2016 17:00,20.2,471.8,,-1.9,16,1,,,,,1500-2000,-6.4,,
25.05.2016 14:00,17.7,473.7,,-2.1,28,3,,,9.4,,1500-2000,-1,0.2,6
25.05.2016 11:00,12.7,475.8,,0.3,44,3,,,,,1500-2000,0.8,,
25.05.2016 08:00,9.6,475.5,,0,57,1,,,,,1500-2000,1.5,,
25.05.2016 05:00,10.5,475.5,,0.4,54,2,,,,,,1.6,,
25.05.2016 02:00,13,475.1,,0.9,35,1,,,,22.2,,-2.1,,
24.05.2016 23:00,15,474.2,,1.1,32,2,,,,,,-1.5,,
24.05.2016 20:00,19.9,473.1,,-1.1,23,3,,,,,1500-2000,-1.8,,
24.05.2016 17:00,22.1,474.2,,-3,19,3,,,,,1500-2000,-2.6,,
24.05.2016 14:00,17.7,477.2,,-1.9,24,1,,,7.2,,1500-2000,-3.1,,
24.05.2016 11:00,12.9,479.1,,0.4,32,3,,,,,2000-2500,-3.4,,
24.05.2016 08:00,9.2,478.7,,,41,2,,,,,2000-2500,-3.4,,
23.05.2016 23:00,14.6,478.2,,1.5,27,2,,,,,,-4.2,,
23.05.2016 20:00,20.2,476.7,,-1.2,7,1,,,,,1500-2000,-16.7,,
23.05.2016 17:00,20.1,477.9,,-1.9,8,2,,,,,1500-2000,-15.2,,
23.05.2016 14:00,18.1,479.8,,-1.4,9,2,,,1.8,,1500-2000,-15.3,,
23.05.2016 11:00,13.3,481.2,,0.6,23,1,,,,,,-7.4,,
23.05.2016 08:00,4,480.6,,0.5,73,1,,,,,,-0.4,,
23.05.2016 05:00,3,480.1,,0,86,0,,,,,,0.9,,
23.05.2016 02:00,5.7,480.1,,0.4,67,0,,,,18.9,,-0.1,,
22.05.2016 23:00,9.2,479.7,,1.3,51,0,,,,,,-0.4,,
22.05.2016 20:00,16.9,478.4,,-0.6,14,2,,,,,1500-2000,-10.8,,
22.05.2016 17:00,17.2,479,,-1.4,12,2,,,,,1500-2000,-12.5,,
22.05.2016 14:00,15.8,480.4,,-0.7,16,2,,,5.6,,1500-2000,-10,,
22.05.2016 11:00,12.7,481.1,,1,48,2,,,,,1500-2000,2,,
22.05.2016 08:00,5.8,480.1,,0.8,88,0,,,,,2000-2500,4,6,12
22.05.2016 05:00,5.9,479.3,,0.1,80,1,,,,,,2.7,,
22.05.2016 02:00,7.1,479.2,,1.5,77,2,,,,19,,3.3,6,6
21.05.2016 23:00,10.9,477.7,,2.3,58,7,,,,,,3,,
21.05.2016 20:00,16.3,475.4,,-0.4,30,1,,,,,1500-2000,-1.3,,
21.05.2016 17:00,14.1,475.8,,-2.2,42,7,,,,,1500-2000,1.4,,
21.05.2016 14:00,16.2,478,,-1.8,32,5,,,6.2,,1500-2000,-0.5,,
21.05.2016 11:00,10.8,479.8,,0.4,58,2,,,,,1500-2000,2.9,,
21.05.2016 08:00,6.9,479.4,,0.3,71,0,,,,,2000-2500,2,5,12
21.05.2016 05:00,6.8,479.1,,-0.5,73,1,,,,,,2.3,,
21.05.2016 02:00,7,479.6,,0.5,77,2,,,,19.8,,3.2,5,6
20.05.2016 23:00,6.8,479.1,,3.3,78,4,,,,,,3.1,,
20.05.2016 20:00,14.3,475.8,,0.6,44,3,,,,,1500-2000,2.2,0.1,6
20.05.2016 17:00,18.9,475.2,,-1.3,23,2,,,,,1500-2000,-2.7,,
